CustomerID,OnlineOrderFlag,Status,TerritoryName,CountryRegionCode,Group,StoreName,ShipMethodName
20846,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20847,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20848,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20849,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20850,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20851,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20852,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20853,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20854,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20855,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20856,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20857,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20858,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20859,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20860,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20861,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20862,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20863,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20864,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20865,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20866,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20867,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20868,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20869,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20870,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20871,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20872,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20873,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20874,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20875,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20876,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20877,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20878,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20879,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20880,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20881,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20882,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20883,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20884,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20885,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20886,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20887,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20888,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20889,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20890,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20891,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20892,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20893,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20894,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20895,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20896,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20897,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20898,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20899,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20900,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20901,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20902,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20903,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20904,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20905,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20906,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20907,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20908,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20909,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20910,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20911,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20912,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20913,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20914,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20915,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20916,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20917,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20918,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20919,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20920,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20921,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20922,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20923,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20924,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20925,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20926,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20927,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20928,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20929,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20930,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20931,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20932,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20933,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20934,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20935,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20936,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20937,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20938,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20939,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20940,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20941,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20942,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20943,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20944,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20945,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20946,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20947,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20948,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20949,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20950,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20951,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20952,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20953,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20954,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20955,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20956,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20957,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20958,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20959,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20960,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20961,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20962,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20963,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20964,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20965,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20966,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20967,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20968,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20969,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20970,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20971,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20972,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20973,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20974,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20975,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20976,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20977,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
20978,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20979,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20980,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20981,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
20982,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
20983,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20984,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20985,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20986,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20987,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20988,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20989,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20990,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20991,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20992,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20993,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20994,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20995,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20996,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20997,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20998,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
20999,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21000,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21001,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21002,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21003,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21004,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21005,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21006,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21007,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21008,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21009,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21010,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21011,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21012,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21013,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21014,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21015,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21016,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21017,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21018,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21019,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21020,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21021,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21022,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21023,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21024,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21025,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21026,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21027,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21028,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21029,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21030,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21031,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21032,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21033,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21034,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21035,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21036,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21037,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21038,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21039,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21040,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21041,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21042,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21043,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21044,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21045,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21046,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21047,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21048,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21049,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21050,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21051,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21052,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21053,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21054,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21055,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21056,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21057,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21058,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21059,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21060,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21061,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21062,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21063,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21064,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21065,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21066,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21067,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21068,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21069,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21070,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21071,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21072,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21073,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21074,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21075,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21076,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21077,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21078,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21079,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21080,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21081,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21082,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21083,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21084,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21085,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21086,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21087,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21088,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21089,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21090,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21091,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21092,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21093,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21094,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21095,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21096,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21097,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21098,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21099,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21100,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21101,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21102,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21103,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21104,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21105,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21106,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21107,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21108,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21109,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21110,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21111,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21112,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21113,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21114,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21115,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21116,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21117,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21118,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21119,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21120,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21121,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21122,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21123,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21124,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21125,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21126,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21127,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21128,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21129,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21130,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21131,true,5,Germany,DE,Europe,,XRQ - TRUCK GROUND
21132,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21133,true,5,France,FR,Europe,,XRQ - TRUCK GROUND
21134,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21135,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21136,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21137,true,5,United Kingdom,GB,Europe,,XRQ - TRUCK GROUND
21138,true,5,Canada,CA,North America,,XRQ - TRUCK GROUND
21139,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21140,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21141,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21142,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21143,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21144,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21145,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21146,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21147,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21148,true,5,Canada,CA,North America,,XRQ - TRUCK GROUND
21149,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21150,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21151,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21152,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21153,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21154,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21155,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21156,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21157,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21158,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21159,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21160,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21161,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21162,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21163,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21164,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21165,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21166,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21167,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21168,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21169,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21170,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21171,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21172,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21173,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21174,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21175,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21176,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21177,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21178,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21179,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21180,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21181,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21182,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21183,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21184,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21185,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21186,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21187,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21188,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21189,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21190,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21191,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21192,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21193,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21194,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21195,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21196,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21197,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21198,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21199,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21200,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21201,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21202,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21203,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21204,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21205,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21206,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21207,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21208,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21209,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21210,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21211,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21212,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21213,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21214,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21215,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21216,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21217,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21218,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21219,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21220,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21221,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21222,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21223,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21224,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21225,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21226,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21227,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21228,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21229,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21230,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21231,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21232,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21233,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21234,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21235,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21236,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21237,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21238,true,5,Canada,CA,North America,,XRQ - TRUCK GROUND
21239,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21240,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21241,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21242,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21243,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21244,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21245,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21246,true,5,Southwest,US,North America,,XRQ - TRUCK GROUND
21247,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21248,true,5,Australia,AU,Pacific,,XRQ - TRUCK GROUND
21249,true,5,Northeast,US,North America,,XRQ - TRUCK GROUND
21250,true,5,Northwest,US,North America,,XRQ - TRUCK GROUND
21251,true,5,Canada,CA,North America,,XRQ - TRUCK GROUND
